s,Volts
-2.2212e-005, 0.356000006
-2.2208e-005, 0.354000002
-2.2204e-005, 0.356000006
  -2.22e-005, 0.356000006
-2.2196e-005, 0.360000014
-2.2192e-005, 0.360000014
-2.2188e-005, 0.360000014
-2.2184e-005, 0.360000014
 -2.218e-005, 0.361999989
-2.2176e-005, 0.365999997
-2.2172e-005, 0.361999989
-2.2168e-005, 0.365999997
-2.2164e-005, 0.363999993
 -2.216e-005, 0.365999997
-2.2156e-005, 0.363999993
-2.2152e-005, 0.365999997
-2.2148e-005, 0.368000001
-2.2144e-005, 0.370000005
 -2.214e-005, 0.370000005
-2.2136e-005, 0.370000005
-2.2132e-005, 0.374000013
-2.2128e-005, 0.368000001
-2.2124e-005, 0.370000005
 -2.212e-005, 0.370000005
-2.2116e-005, 0.365999997
-2.2112e-005, 0.365999997
-2.2108e-005, 0.365999997
-2.2104e-005, 0.361999989
  -2.21e-005, 0.368000001
-2.2096e-005, 0.368000001
-2.2092e-005, 0.368000001
-2.2088e-005, 0.368000001
-2.2084e-005, 0.365999997
 -2.208e-005, 0.365999997
-2.2076e-005, 0.368000001
-2.2072e-005, 0.363999993
-2.2068e-005, 0.361999989
-2.2064e-005, 0.365999997
 -2.206e-005, 0.363999993
-2.2056e-005, 0.360000014
-2.2052e-005, 0.361999989
-2.2048e-005, 0.360000014
-2.2044e-005, 0.360000014
 -2.204e-005, 0.360000014
-2.2036e-005, 0.360000014
-2.2032e-005, 0.361999989
-2.2028e-005, 0.360000014
-2.2024e-005, 0.360000014
 -2.202e-005,  0.35800001
-2.2016e-005, 0.361999989
-2.2012e-005, 0.360000014
-2.2008e-005,  0.35800001
-2.2004e-005, 0.363999993
   -2.2e-005, 0.360000014
-2.1996e-005, 0.356000006
-2.1992e-005, 0.356000006
-2.1988e-005,  0.35800001
-2.1984e-005, 0.354000002
 -2.198e-005, 0.354000002
-2.1976e-005, 0.354000002
-2.1972e-005,  0.35800001
-2.1968e-005, 0.356000006
-2.1964e-005, 0.354000002
 -2.196e-005, 0.349999994
-2.1956e-005, 0.351999998
-2.1952e-005, 0.349999994
-2.1948e-005, 0.349999994
-2.1944e-005, 0.349999994
 -2.194e-005,  0.34799999
-2.1936e-005,  0.34799999
-2.1932e-005, 0.349999994
-2.1928e-005, 0.351999998
-2.1924e-005, 0.349999994
 -2.192e-005, 0.351999998
-2.1916e-005, 0.351999998
-2.1912e-005, 0.351999998
-2.1908e-005, 0.354000002
-2.1904e-005, 0.354000002
  -2.19e-005, 0.356000006
-2.1896e-005, 0.354000002
-2.1892e-005, 0.360000014
-2.1888e-005, 0.356000006
-2.1884e-005, 0.360000014
 -2.188e-005,  0.35800001
-2.1876e-005, 0.360000014
-2.1872e-005, 0.361999989
-2.1868e-005, 0.363999993
-2.1864e-005, 0.363999993
 -2.186e-005, 0.365999997
-2.1856e-005, 0.370000005
-2.1852e-005, 0.363999993
-2.1848e-005, 0.365999997
-2.1844e-005, 0.365999997
 -2.184e-005, 0.368000001
-2.1836e-005, 0.368000001
-2.1832e-005, 0.365999997
-2.1828e-005, 0.365999997
-2.1824e-005, 0.365999997
 -2.182e-005, 0.365999997
-2.1816e-005, 0.365999997
-2.1812e-005, 0.363999993
-2.1808e-005, 0.370000005
-2.1804e-005, 0.363999993
  -2.18e-005, 0.365999997
-2.1796e-005, 0.363999993
-2.1792e-005, 0.363999993
-2.1788e-005, 0.363999993
-2.1784e-005, 0.365999997
 -2.178e-005, 0.368000001
-2.1776e-005, 0.363999993
-2.1772e-005, 0.363999993
-2.1768e-005, 0.361999989
-2.1764e-005, 0.361999989
 -2.176e-005, 0.365999997
-2.1756e-005, 0.365999997
-2.1752e-005, 0.365999997
-2.1748e-005, 0.368000001
-2.1744e-005, 0.365999997
 -2.174e-005, 0.365999997
-2.1736e-005, 0.368000001
-2.1732e-005, 0.370000005
-2.1728e-005, 0.370000005
-2.1724e-005, 0.368000001
 -2.172e-005, 0.368000001
-2.1716e-005, 0.363999993
-2.1712e-005, 0.365999997
-2.1708e-005, 0.363999993
-2.1704e-005, 0.365999997
  -2.17e-005, 0.365999997
-2.1696e-005, 0.361999989
-2.1692e-005, 0.363999993
-2.1688e-005, 0.365999997
-2.1684e-005, 0.360000014
 -2.168e-005, 0.363999993
-2.1676e-005, 0.361999989
-2.1672e-005, 0.365999997
-2.1668e-005, 0.363999993
-2.1664e-005, 0.361999989
 -2.166e-005,  0.35800001
-2.1656e-005, 0.363999993
-2.1652e-005, 0.360000014
-2.1648e-005, 0.360000014
-2.1644e-005, 0.360000014
 -2.164e-005, 0.363999993
-2.1636e-005, 0.361999989
-2.1632e-005, 0.360000014
-2.1628e-005,  0.35800001
-2.1624e-005,  0.35800001
 -2.162e-005, 0.356000006
-2.1616e-005,  0.35800001
-2.1612e-005, 0.356000006
-2.1608e-005, 0.360000014
-2.1604e-005,  0.35800001
  -2.16e-005,  0.35800001
-2.1596e-005, 0.361999989
-2.1592e-005, 0.361999989
-2.1588e-005, 0.361999989
-2.1584e-005, 0.361999989
 -2.158e-005,  0.35800001
-2.1576e-005, 0.361999989
-2.1572e-005, 0.363999993
-2.1568e-005, 0.363999993
-2.1564e-005, 0.363999993
 -2.156e-005, 0.361999989
-2.1556e-005, 0.361999989
-2.1552e-005, 0.360000014
-2.1548e-005, 0.363999993
-2.1544e-005, 0.361999989
 -2.154e-005, 0.361999989
-2.1536e-005, 0.363999993
-2.1532e-005, 0.361999989
-2.1528e-005, 0.361999989
-2.1524e-005, 0.360000014
 -2.152e-005, 0.363999993
-2.1516e-005, 0.361999989
-2.1512e-005, 0.360000014
-2.1508e-005,  0.35800001
-2.1504e-005, 0.360000014
  -2.15e-005,  0.35800001
-2.1496e-005, 0.356000006
-2.1492e-005,  0.35800001
-2.1488e-005,  0.35800001
-2.1484e-005, 0.356000006
 -2.148e-005, 0.354000002
-2.1476e-005,  0.35800001
-2.1472e-005,  0.35800001
-2.1468e-005,  0.35800001
-2.1464e-005, 0.356000006
 -2.146e-005, 0.356000006
-2.1456e-005,  0.35800001
-2.1452e-005,  0.35800001
-2.1448e-005, 0.360000014
-2.1444e-005, 0.363999993
 -2.144e-005, 0.360000014
-2.1436e-005, 0.360000014
-2.1432e-005, 0.363999993
-2.1428e-005, 0.361999989
-2.1424e-005, 0.363999993
 -2.142e-005, 0.361999989
-2.1416e-005, 0.361999989
-2.1412e-005, 0.363999993
-2.1408e-005, 0.363999993
-2.1404e-005, 0.361999989
  -2.14e-005, 0.363999993
-2.1396e-005, 0.365999997
-2.1392e-005, 0.365999997
-2.1388e-005, 0.361999989
-2.1384e-005, 0.361999989
 -2.138e-005, 0.363999993
-2.1376e-005, 0.361999989
-2.1372e-005,  0.35800001
-2.1368e-005, 0.365999997
-2.1364e-005, 0.363999993
 -2.136e-005, 0.363999993
-2.1356e-005, 0.365999997
-2.1352e-005, 0.360000014
-2.1348e-005, 0.360000014
-2.1344e-005, 0.361999989
 -2.134e-005, 0.360000014
-2.1336e-005, 0.360000014
-2.1332e-005, 0.360000014
-2.1328e-005, 0.361999989
-2.1324e-005,  0.35800001
 -2.132e-005,  0.35800001
-2.1316e-005,  0.35800001
-2.1312e-005,  0.35800001
-2.1308e-005,  0.35800001
-2.1304e-005, 0.354000002
  -2.13e-005, 0.356000006
-2.1296e-005, 0.356000006
-2.1292e-005, 0.356000006
-2.1288e-005, 0.356000006
-2.1284e-005, 0.354000002
 -2.128e-005, 0.354000002
-2.1276e-005, 0.356000006
-2.1272e-005, 0.354000002
-2.1268e-005, 0.351999998
-2.1264e-005, 0.351999998
 -2.126e-005, 0.356000006
-2.1256e-005,  0.35800001
-2.1252e-005,  0.35800001
-2.1248e-005, 0.356000006
-2.1244e-005, 0.354000002
 -2.124e-005, 0.354000002
-2.1236e-005, 0.356000006
-2.1232e-005, 0.354000002
-2.1228e-005, 0.354000002
-2.1224e-005, 0.354000002
 -2.122e-005, 0.356000006
-2.1216e-005, 0.356000006
-2.1212e-005, 0.356000006
-2.1208e-005, 0.356000006
-2.1204e-005,  0.35800001
  -2.12e-005,  0.35800001
-2.1196e-005,  0.35800001
-2.1192e-005,  0.35800001
-2.1188e-005, 0.356000006
-2.1184e-005, 0.356000006
 -2.118e-005, 0.360000014
-2.1176e-005, 0.360000014
-2.1172e-005,  0.35800001
-2.1168e-005,  0.35800001
-2.1164e-005,  0.35800001
 -2.116e-005, 0.361999989
-2.1156e-005, 0.360000014
-2.1152e-005, 0.360000014
-2.1148e-005, 0.360000014
-2.1144e-005, 0.363999993
 -2.114e-005, 0.360000014
-2.1136e-005, 0.361999989
-2.1132e-005, 0.361999989
-2.1128e-005,  0.35800001
-2.1124e-005,  0.35800001
 -2.112e-005,  0.35800001
-2.1116e-005, 0.360000014
-2.1112e-005, 0.360000014
-2.1108e-005, 0.356000006
-2.1104e-005, 0.356000006
  -2.11e-005,  0.35800001
-2.1096e-005,  0.35800001
-2.1092e-005,  0.35800001
-2.1088e-005, 0.356000006
-2.1084e-005, 0.356000006
 -2.108e-005, 0.356000006
-2.1076e-005, 0.351999998
-2.1072e-005,  0.35800001
-2.1068e-005, 0.356000006
-2.1064e-005, 0.356000006
 -2.106e-005, 0.354000002
-2.1056e-005, 0.354000002
-2.1052e-005, 0.356000006
-2.1048e-005,  0.35800001
-2.1044e-005,  0.35800001
 -2.104e-005,  0.35800001
-2.1036e-005,  0.35800001
-2.1032e-005, 0.360000014
-2.1028e-005,  0.35800001
-2.1024e-005, 0.356000006
 -2.102e-005,  0.35800001
-2.1016e-005, 0.360000014
-2.1012e-005, 0.360000014
-2.1008e-005,  0.35800001
-2.1004e-005,  0.35800001
   -2.1e-005, 0.360000014
-2.0996e-005, 0.360000014
-2.0992e-005, 0.361999989
-2.0988e-005, 0.361999989
-2.0984e-005, 0.361999989
 -2.098e-005, 0.360000014
-2.0976e-005, 0.361999989
-2.0972e-005, 0.361999989
-2.0968e-005, 0.360000014
-2.0964e-005, 0.361999989
 -2.096e-005, 0.356000006
-2.0956e-005, 0.360000014
-2.0952e-005, 0.360000014
-2.0948e-005, 0.361999989
-2.0944e-005,  0.35800001
 -2.094e-005, 0.360000014
-2.0936e-005, 0.360000014
-2.0932e-005, 0.361999989
-2.0928e-005, 0.360000014
-2.0924e-005, 0.361999989
 -2.092e-005, 0.361999989
-2.0916e-005, 0.363999993
-2.0912e-005, 0.363999993
-2.0908e-005, 0.363999993
-2.0904e-005, 0.363999993
  -2.09e-005, 0.365999997
-2.0896e-005, 0.363999993
-2.0892e-005, 0.365999997
-2.0888e-005, 0.363999993
-2.0884e-005, 0.365999997
 -2.088e-005, 0.363999993
-2.0876e-005, 0.365999997
-2.0872e-005, 0.370000005
-2.0868e-005, 0.363999993
-2.0864e-005, 0.365999997
 -2.086e-005, 0.363999993
-2.0856e-005, 0.363999993
-2.0852e-005, 0.368000001
-2.0848e-005, 0.363999993
-2.0844e-005, 0.363999993
 -2.084e-005, 0.365999997
-2.0836e-005, 0.365999997
-2.0832e-005, 0.365999997
-2.0828e-005, 0.365999997
-2.0824e-005, 0.365999997
 -2.082e-005, 0.365999997
-2.0816e-005, 0.361999989
-2.0812e-005, 0.363999993
-2.0808e-005, 0.361999989
-2.0804e-005, 0.360000014
  -2.08e-005, 0.363999993
-2.0796e-005, 0.360000014
-2.0792e-005, 0.360000014
-2.0788e-005, 0.361999989
-2.0784e-005, 0.360000014
 -2.078e-005, 0.360000014
-2.0776e-005,  0.35800001
-2.0772e-005,  0.35800001
-2.0768e-005, 0.360000014
-2.0764e-005,  0.35800001
 -2.076e-005, 0.356000006
-2.0756e-005, 0.354000002
-2.0752e-005, 0.351999998
-2.0748e-005, 0.356000006
-2.0744e-005, 0.356000006
 -2.074e-005,  0.35800001
-2.0736e-005, 0.354000002
-2.0732e-005, 0.356000006
-2.0728e-005,  0.35800001
-2.0724e-005, 0.356000006
 -2.072e-005,  0.35800001
-2.0716e-005, 0.360000014
-2.0712e-005, 0.360000014
-2.0708e-005, 0.365999997
-2.0704e-005, 0.361999989
  -2.07e-005, 0.363999993
-2.0696e-005, 0.365999997
-2.0692e-005, 0.365999997
-2.0688e-005, 0.363999993
-2.0684e-005, 0.368000001
 -2.068e-005, 0.368000001
-2.0676e-005, 0.368000001
-2.0672e-005, 0.365999997
-2.0668e-005, 0.365999997
-2.0664e-005, 0.365999997
 -2.066e-005, 0.363999993
-2.0656e-005, 0.365999997
-2.0652e-005, 0.363999993
-2.0648e-005, 0.363999993
-2.0644e-005, 0.360000014
 -2.064e-005,  0.35800001
-2.0636e-005, 0.360000014
-2.0632e-005, 0.360000014
-2.0628e-005,  0.35800001
-2.0624e-005,  0.35800001
 -2.062e-005, 0.354000002
-2.0616e-005, 0.354000002
-2.0612e-005, 0.351999998
-2.0608e-005, 0.354000002
-2.0604e-005, 0.354000002
  -2.06e-005, 0.356000006
-2.0596e-005, 0.351999998
-2.0592e-005, 0.351999998
-2.0588e-005, 0.351999998
-2.0584e-005, 0.351999998
 -2.058e-005, 0.351999998
-2.0576e-005, 0.351999998
-2.0572e-005, 0.351999998
-2.0568e-005,  0.34799999
-2.0564e-005, 0.349999994
 -2.056e-005, 0.349999994
-2.0556e-005, 0.351999998
-2.0552e-005, 0.351999998
-2.0548e-005, 0.351999998
-2.0544e-005, 0.356000006
 -2.054e-005, 0.351999998
-2.0536e-005, 0.354000002
-2.0532e-005, 0.354000002
-2.0528e-005, 0.354000002
-2.0524e-005, 0.354000002
 -2.052e-005, 0.356000006
-2.0516e-005, 0.361999989
-2.0512e-005, 0.360000014
-2.0508e-005, 0.360000014
-2.0504e-005, 0.361999989
  -2.05e-005, 0.361999989
-2.0496e-005, 0.363999993
-2.0492e-005, 0.363999993
-2.0488e-005, 0.363999993
-2.0484e-005, 0.365999997
 -2.048e-005, 0.368000001
-2.0476e-005, 0.365999997
-2.0472e-005, 0.368000001
-2.0468e-005, 0.363999993
-2.0464e-005, 0.368000001
 -2.046e-005, 0.365999997
-2.0456e-005, 0.368000001
-2.0452e-005, 0.368000001
-2.0448e-005, 0.368000001
-2.0444e-005, 0.368000001
 -2.044e-005, 0.368000001
-2.0436e-005, 0.365999997
-2.0432e-005, 0.368000001
-2.0428e-005, 0.365999997
-2.0424e-005, 0.365999997
 -2.042e-005, 0.365999997
-2.0416e-005, 0.365999997
-2.0412e-005, 0.365999997
-2.0408e-005, 0.363999993
-2.0404e-005, 0.365999997
  -2.04e-005, 0.363999993
-2.0396e-005, 0.365999997
-2.0392e-005, 0.363999993
-2.0388e-005, 0.363999993
-2.0384e-005, 0.365999997
 -2.038e-005, 0.365999997
-2.0376e-005, 0.368000001
-2.0372e-005, 0.365999997
-2.0368e-005, 0.363999993
-2.0364e-005, 0.365999997
 -2.036e-005, 0.365999997
-2.0356e-005, 0.363999993
-2.0352e-005, 0.363999993
-2.0348e-005, 0.368000001
-2.0344e-005, 0.370000005
 -2.034e-005, 0.368000001
-2.0336e-005, 0.365999997
-2.0332e-005, 0.365999997
-2.0328e-005, 0.365999997
-2.0324e-005, 0.365999997
 -2.032e-005, 0.363999993
-2.0316e-005, 0.363999993
-2.0312e-005, 0.360000014
-2.0308e-005, 0.360000014
-2.0304e-005, 0.356000006
  -2.03e-005, 0.360000014
-2.0296e-005, 0.360000014
-2.0292e-005, 0.360000014
-2.0288e-005,  0.35800001
-2.0284e-005,  0.35800001
 -2.028e-005,  0.35800001
-2.0276e-005,  0.35800001
-2.0272e-005, 0.360000014
-2.0268e-005, 0.360000014
-2.0264e-005,  0.35800001
 -2.026e-005, 0.360000014
-2.0256e-005, 0.361999989
-2.0252e-005, 0.363999993
-2.0248e-005, 0.361999989
-2.0244e-005, 0.361999989
 -2.024e-005, 0.363999993
-2.0236e-005, 0.361999989
-2.0232e-005, 0.361999989
-2.0228e-005, 0.363999993
-2.0224e-005, 0.365999997
 -2.022e-005, 0.361999989
-2.0216e-005, 0.365999997
-2.0212e-005, 0.365999997
-2.0208e-005, 0.363999993
-2.0204e-005, 0.368000001
  -2.02e-005, 0.363999993
-2.0196e-005, 0.365999997
-2.0192e-005, 0.365999997
-2.0188e-005, 0.368000001
-2.0184e-005, 0.365999997
 -2.018e-005, 0.365999997
-2.0176e-005, 0.365999997
-2.0172e-005, 0.365999997
-2.0168e-005, 0.363999993
-2.0164e-005, 0.365999997
 -2.016e-005, 0.365999997
-2.0156e-005, 0.361999989
-2.0152e-005, 0.363999993
-2.0148e-005, 0.365999997
-2.0144e-005, 0.363999993
 -2.014e-005, 0.361999989
-2.0136e-005, 0.365999997
-2.0132e-005, 0.363999993
-2.0128e-005, 0.361999989
-2.0124e-005, 0.361999989
 -2.012e-005, 0.361999989
-2.0116e-005, 0.361999989
-2.0112e-005, 0.361999989
-2.0108e-005, 0.363999993
-2.0104e-005, 0.361999989
  -2.01e-005, 0.361999989
-2.0096e-005, 0.363999993
-2.0092e-005, 0.361999989
-2.0088e-005,  0.35800001
-2.0084e-005, 0.361999989
 -2.008e-005,  0.35800001
-2.0076e-005,  0.35800001
-2.0072e-005, 0.360000014
-2.0068e-005, 0.361999989
-2.0064e-005, 0.360000014
 -2.006e-005,  0.35800001
-2.0056e-005, 0.361999989
-2.0052e-005, 0.360000014
-2.0048e-005, 0.361999989
-2.0044e-005,  0.35800001
 -2.004e-005, 0.361999989
-2.0036e-005, 0.361999989
-2.0032e-005, 0.363999993
-2.0028e-005, 0.361999989
-2.0024e-005, 0.363999993
 -2.002e-005, 0.365999997
-2.0016e-005, 0.361999989
-2.0012e-005, 0.363999993
-2.0008e-005, 0.365999997
-2.0004e-005, 0.361999989
     -2e-005, 0.363999993
-1.9996e-005, 0.365999997
-1.9992e-005, 0.363999993
-1.9988e-005, 0.365999997
-1.9984e-005, 0.363999993
 -1.998e-005, 0.363999993
-1.9976e-005, 0.365999997
-1.9972e-005, 0.363999993
-1.9968e-005, 0.363999993
-1.9964e-005, 0.363999993
 -1.996e-005, 0.363999993
-1.9956e-005, 0.365999997
-1.9952e-005, 0.365999997
-1.9948e-005, 0.363999993
-1.9944e-005, 0.363999993
 -1.994e-005, 0.361999989
-1.9936e-005, 0.363999993
-1.9932e-005, 0.363999993
-1.9928e-005, 0.361999989
-1.9924e-005, 0.365999997
 -1.992e-005, 0.363999993
-1.9916e-005, 0.363999993
-1.9912e-005, 0.363999993
-1.9908e-005, 0.363999993
-1.9904e-005, 0.365999997
  -1.99e-005, 0.363999993
-1.9896e-005, 0.363999993
-1.9892e-005, 0.365999997
-1.9888e-005, 0.363999993
-1.9884e-005, 0.363999993
 -1.988e-005, 0.361999989
-1.9876e-005, 0.361999989
-1.9872e-005, 0.360000014
-1.9868e-005,  0.35800001
-1.9864e-005,  0.35800001
 -1.986e-005, 0.356000006
-1.9856e-005,  0.35800001
-1.9852e-005, 0.356000006
-1.9848e-005,  0.35800001
-1.9844e-005,  0.35800001
 -1.984e-005, 0.360000014
-1.9836e-005,  0.35800001
-1.9832e-005, 0.360000014
-1.9828e-005,  0.35800001
-1.9824e-005,  0.35800001
 -1.982e-005, 0.360000014
-1.9816e-005, 0.360000014
-1.9812e-005, 0.363999993
-1.9808e-005, 0.360000014
-1.9804e-005, 0.360000014
  -1.98e-005, 0.361999989
-1.9796e-005, 0.360000014
-1.9792e-005, 0.361999989
-1.9788e-005, 0.361999989
-1.9784e-005, 0.363999993
 -1.978e-005, 0.363999993
-1.9776e-005, 0.360000014
-1.9772e-005, 0.363999993
-1.9768e-005, 0.363999993
-1.9764e-005, 0.365999997
 -1.976e-005, 0.365999997
-1.9756e-005, 0.368000001
-1.9752e-005, 0.365999997
-1.9748e-005, 0.368000001
-1.9744e-005, 0.368000001
 -1.974e-005, 0.365999997
-1.9736e-005, 0.365999997
-1.9732e-005, 0.368000001
-1.9728e-005, 0.368000001
-1.9724e-005, 0.365999997
 -1.972e-005, 0.363999993
-1.9716e-005, 0.365999997
-1.9712e-005, 0.361999989
-1.9708e-005, 0.360000014
-1.9704e-005, 0.361999989
  -1.97e-005, 0.361999989
-1.9696e-005, 0.360000014
-1.9692e-005, 0.360000014
-1.9688e-005,  0.35800001
-1.9684e-005, 0.360000014
 -1.968e-005, 0.356000006
-1.9676e-005,  0.35800001
-1.9672e-005, 0.356000006
-1.9668e-005, 0.356000006
-1.9664e-005,  0.35800001
 -1.966e-005, 0.356000006
-1.9656e-005, 0.356000006
-1.9652e-005, 0.360000014
-1.9648e-005, 0.356000006
-1.9644e-005,  0.35800001
 -1.964e-005,  0.35800001
-1.9636e-005, 0.360000014
-1.9632e-005,  0.35800001
-1.9628e-005, 0.361999989
-1.9624e-005, 0.360000014
 -1.962e-005, 0.361999989
-1.9616e-005, 0.360000014
-1.9612e-005, 0.361999989
-1.9608e-005, 0.361999989
-1.9604e-005, 0.360000014
  -1.96e-005,  0.35800001
-1.9596e-005, 0.361999989
-1.9592e-005, 0.361999989
-1.9588e-005, 0.356000006
-1.9584e-005, 0.361999989
 -1.958e-005, 0.360000014
-1.9576e-005, 0.360000014
-1.9572e-005, 0.360000014
-1.9568e-005, 0.361999989
-1.9564e-005, 0.360000014
 -1.956e-005, 0.360000014
-1.9556e-005,  0.35800001
-1.9552e-005, 0.360000014
