s,Volts
-1.0412e-006,-0.0199999996
-1.0408e-006,           0
-1.0404e-006,-0.0399999991
  -1.04e-006,-0.0599999987
-1.0396e-006,-0.0599999987
-1.0392e-006,           0
-1.0388e-006,-0.0199999996
-1.0384e-006,           0
 -1.038e-006,-0.0199999996
-1.0376e-006,           0
-1.0372e-006,           0
-1.0368e-006,-0.0399999991
-1.0364e-006,           0
 -1.036e-006,-0.0399999991
-1.0356e-006,-0.0199999996
-1.0352e-006,           0
-1.0348e-006,-0.0199999996
-1.0344e-006,-0.0199999996
 -1.034e-006,-0.0399999991
-1.0336e-006,-0.0399999991
-1.0332e-006,           0
-1.0328e-006,-0.0199999996
-1.0324e-006,-0.0199999996
 -1.032e-006,-0.0599999987
-1.0316e-006,-0.0399999991
-1.0312e-006,-0.0199999996
-1.0308e-006,-0.0399999991
-1.0304e-006,-0.0599999987
  -1.03e-006,-0.0399999991
-1.0296e-006,-0.0399999991
-1.0292e-006,-0.0399999991
-1.0288e-006,-0.0199999996
-1.0284e-006,-0.0199999996
 -1.028e-006,           0
-1.0276e-006,           0
-1.0272e-006,-0.0199999996
-1.0268e-006,           0
-1.0264e-006,           0
 -1.026e-006,           0
-1.0256e-006,           0
-1.0252e-006,-0.0199999996
-1.0248e-006,           0
-1.0244e-006,           0
 -1.024e-006,-0.0399999991
-1.0236e-006,           0
-1.0232e-006,-0.0199999996
-1.0228e-006,-0.0199999996
-1.0224e-006,           0
 -1.022e-006,-0.0399999991
-1.0216e-006,-0.0199999996
-1.0212e-006,-0.0399999991
-1.0208e-006,           0
-1.0204e-006,-0.0399999991
  -1.02e-006,-0.0199999996
-1.0196e-006,           0
-1.0192e-006,-0.0199999996
-1.0188e-006,-0.0199999996
-1.0184e-006,-0.0199999996
 -1.018e-006,-0.0199999996
-1.0176e-006,           0
-1.0172e-006,-0.0399999991
-1.0168e-006,-0.0399999991
-1.0164e-006,-0.0199999996
 -1.016e-006,-0.0199999996
-1.0156e-006,-0.0399999991
-1.0152e-006,-0.0199999996
-1.0148e-006,-0.0399999991
-1.0144e-006,-0.0399999991
 -1.014e-006,           0
-1.0136e-006,-0.0199999996
-1.0132e-006,-0.0199999996
-1.0128e-006,-0.0199999996
-1.0124e-006,-0.0199999996
 -1.012e-006,-0.0399999991
-1.0116e-006,-0.0199999996
-1.0112e-006,           0
-1.0108e-006,-0.0399999991
-1.0104e-006,           0
  -1.01e-006,-0.0199999996
-1.0096e-006,-0.0199999996
-1.0092e-006,           0
-1.0088e-006,-0.0199999996
-1.0084e-006,-0.0199999996
 -1.008e-006,           0
-1.0076e-006,           0
-1.0072e-006,           0
-1.0068e-006,           0
-1.0064e-006,-0.0199999996
 -1.006e-006,-0.0399999991
-1.0056e-006,-0.0399999991
-1.0052e-006,-0.0399999991
-1.0048e-006,-0.0199999996
-1.0044e-006,-0.0199999996
 -1.004e-006,-0.0199999996
-1.0036e-006,-0.0399999991
-1.0032e-006,           0
-1.0028e-006,-0.0199999996
-1.0024e-006,-0.0399999991
 -1.002e-006,-0.0399999991
-1.0016e-006,-0.0199999996
-1.0012e-006,-0.0399999991
-1.0008e-006,-0.0399999991
-1.0004e-006,           0
     -1e-006,           0
 -9.996e-007,-0.0199999996
 -9.992e-007,-0.0199999996
 -9.988e-007,-0.0199999996
 -9.984e-007,-0.0199999996
  -9.98e-007,           0
 -9.976e-007,           0
 -9.972e-007,0.0199999996
 -9.968e-007,-0.0399999991
 -9.964e-007,-0.0199999996
  -9.96e-007,           0
 -9.956e-007,-0.0399999991
 -9.952e-007,-0.0399999991
 -9.948e-007,-0.0399999991
 -9.944e-007,0.0199999996
  -9.94e-007,-0.0199999996
 -9.936e-007,           0
 -9.932e-007,-0.0199999996
 -9.928e-007,-0.0399999991
 -9.924e-007,           0
  -9.92e-007,-0.0599999987
 -9.916e-007,-0.0199999996
 -9.912e-007,           0
 -9.908e-007,-0.0199999996
 -9.904e-007,           0
   -9.9e-007,           0
 -9.896e-007,-0.0199999996
 -9.892e-007,-0.0199999996
 -9.888e-007,           0
 -9.884e-007,0.0199999996
  -9.88e-007,-0.0199999996
 -9.876e-007,-0.0199999996
 -9.872e-007,           0
 -9.868e-007,           0
 -9.864e-007,           0
  -9.86e-007,-0.0199999996
 -9.856e-007,-0.0199999996
 -9.852e-007,           0
 -9.848e-007,-0.0199999996
 -9.844e-007,           0
  -9.84e-007,           0
 -9.836e-007,-0.0199999996
 -9.832e-007,-0.0199999996
 -9.828e-007,           0
 -9.824e-007,           0
  -9.82e-007,-0.0199999996
 -9.816e-007,-0.0399999991
 -9.812e-007,-0.0399999991
 -9.808e-007,-0.0199999996
 -9.804e-007,-0.0199999996
   -9.8e-007,-0.0399999991
 -9.796e-007,           0
 -9.792e-007,-0.0199999996
 -9.788e-007,-0.0199999996
 -9.784e-007,           0
  -9.78e-007,-0.0399999991
 -9.776e-007,-0.0199999996
 -9.772e-007,-0.0199999996
 -9.768e-007,           0
 -9.764e-007,-0.0399999991
  -9.76e-007,-0.0199999996
 -9.756e-007,-0.0199999996
 -9.752e-007,           0
 -9.748e-007,-0.0399999991
 -9.744e-007,           0
  -9.74e-007,-0.0399999991
 -9.736e-007,-0.0399999991
 -9.732e-007,           0
 -9.728e-007,           0
 -9.724e-007,           0
  -9.72e-007,-0.0199999996
 -9.716e-007,-0.0399999991
 -9.712e-007,           0
 -9.708e-007,-0.0399999991
 -9.704e-007,-0.0399999991
   -9.7e-007,-0.0399999991
 -9.696e-007,-0.0199999996
 -9.692e-007,           0
 -9.688e-007,           0
 -9.684e-007,-0.0199999996
  -9.68e-007,           0
 -9.676e-007,-0.0399999991
 -9.672e-007,           0
 -9.668e-007,-0.0199999996
 -9.664e-007,-0.0199999996
  -9.66e-007,-0.0399999991
 -9.656e-007,-0.0199999996
 -9.652e-007,-0.0399999991
 -9.648e-007,-0.0199999996
 -9.644e-007,-0.0399999991
  -9.64e-007,-0.0199999996
 -9.636e-007,           0
 -9.632e-007,-0.0399999991
 -9.628e-007,-0.0199999996
 -9.624e-007,-0.0199999996
  -9.62e-007,-0.0399999991
 -9.616e-007,           0
 -9.612e-007,-0.0199999996
 -9.608e-007,-0.0199999996
 -9.604e-007,-0.0199999996
   -9.6e-007,           0
 -9.596e-007,           0
 -9.592e-007,           0
 -9.588e-007,-0.0199999996
 -9.584e-007,-0.0199999996
  -9.58e-007,           0
 -9.576e-007,           0
 -9.572e-007,-0.0199999996
 -9.568e-007,-0.0399999991
 -9.564e-007,-0.0199999996
  -9.56e-007,-0.0199999996
 -9.556e-007,-0.0199999996
 -9.552e-007,           0
 -9.548e-007,-0.0199999996
 -9.544e-007,           0
  -9.54e-007,-0.0199999996
 -9.536e-007,-0.0199999996
 -9.532e-007,-0.0399999991
 -9.528e-007,           0
 -9.524e-007,-0.0199999996
  -9.52e-007,           0
 -9.516e-007,-0.0199999996
 -9.512e-007,-0.0399999991
 -9.508e-007,           0
 -9.504e-007,-0.0199999996
   -9.5e-007,-0.0399999991
 -9.496e-007,-0.0199999996
 -9.492e-007,0.0199999996
 -9.488e-007,-0.0399999991
 -9.484e-007,-0.0399999991
  -9.48e-007,-0.0199999996
 -9.476e-007,0.0199999996
 -9.472e-007,-0.0199999996
 -9.468e-007,           0
 -9.464e-007,-0.0399999991
  -9.46e-007,-0.0199999996
 -9.456e-007,-0.0199999996
 -9.452e-007,-0.0599999987
 -9.448e-007,           0
 -9.444e-007,           0
  -9.44e-007,-0.0399999991
 -9.436e-007,-0.0399999991
 -9.432e-007,-0.0199999996
 -9.428e-007,-0.0399999991
 -9.424e-007,           0
  -9.42e-007,-0.0199999996
 -9.416e-007,-0.0399999991
 -9.412e-007,-0.0199999996
 -9.408e-007,           0
 -9.404e-007,-0.0199999996
   -9.4e-007,-0.0399999991
 -9.396e-007,-0.0399999991
 -9.392e-007,-0.0199999996
 -9.388e-007,-0.0199999996
 -9.384e-007,-0.0199999996
  -9.38e-007,-0.0399999991
 -9.376e-007,-0.0399999991
 -9.372e-007,-0.0199999996
 -9.368e-007,-0.0199999996
 -9.364e-007,-0.0199999996
  -9.36e-007,           0
 -9.356e-007,-0.0199999996
 -9.352e-007,-0.0599999987
 -9.348e-007,           0
 -9.344e-007,-0.0199999996
  -9.34e-007,-0.0199999996
 -9.336e-007,           0
 -9.332e-007,-0.0199999996
 -9.328e-007,-0.0599999987
 -9.324e-007,           0
  -9.32e-007,           0
 -9.316e-007,           0
 -9.312e-007,-0.0199999996
 -9.308e-007,-0.0199999996
 -9.304e-007,-0.0599999987
   -9.3e-007,-0.0199999996
 -9.296e-007,-0.0399999991
 -9.292e-007,-0.0399999991
 -9.288e-007,-0.0199999996
 -9.284e-007,-0.0199999996
  -9.28e-007,-0.0199999996
 -9.276e-007,-0.0399999991
 -9.272e-007,-0.0199999996
 -9.268e-007,-0.0199999996
 -9.264e-007,-0.0599999987
  -9.26e-007,           0
 -9.256e-007,-0.0399999991
 -9.252e-007,-0.0399999991
 -9.248e-007,-0.0399999991
 -9.244e-007,-0.0199999996
  -9.24e-007,-0.0199999996
 -9.236e-007,           0
 -9.232e-007,-0.0199999996
 -9.228e-007,-0.0199999996
 -9.224e-007,-0.0199999996
  -9.22e-007,-0.0399999991
 -9.216e-007,           0
 -9.212e-007,           0
 -9.208e-007,-0.0199999996
 -9.204e-007,-0.0199999996
   -9.2e-007,           0
 -9.196e-007,           0
 -9.192e-007,-0.0399999991
 -9.188e-007,0.0199999996
 -9.184e-007,-0.0199999996
  -9.18e-007,0.0199999996
 -9.176e-007,           0
 -9.172e-007,-0.0199999996
 -9.168e-007,           0
 -9.164e-007,           0
  -9.16e-007,           0
 -9.156e-007,-0.0199999996
 -9.152e-007,           0
 -9.148e-007,-0.0199999996
 -9.144e-007,-0.0399999991
  -9.14e-007,-0.0199999996
 -9.136e-007,           0
 -9.132e-007,           0
 -9.128e-007,           0
 -9.124e-007,           0
  -9.12e-007,           0
 -9.116e-007,-0.0199999996
 -9.112e-007,           0
 -9.108e-007,0.0199999996
 -9.104e-007,           0
   -9.1e-007,-0.0199999996
 -9.096e-007,0.0199999996
 -9.092e-007,           0
 -9.088e-007,0.0199999996
 -9.084e-007,           0
  -9.08e-007,           0
 -9.076e-007,           0
 -9.072e-007,-0.0199999996
 -9.068e-007,-0.0199999996
 -9.064e-007,-0.0399999991
  -9.06e-007,-0.0399999991
 -9.056e-007,           0
 -9.052e-007,-0.0199999996
 -9.048e-007,-0.0199999996
 -9.044e-007,           0
  -9.04e-007,0.0199999996
 -9.036e-007,           0
 -9.032e-007,-0.0199999996
 -9.028e-007,-0.0199999996
 -9.024e-007,-0.0199999996
  -9.02e-007,-0.0199999996
 -9.016e-007,-0.0399999991
 -9.012e-007,           0
 -9.008e-007,0.0199999996
 -9.004e-007,           0
     -9e-007,0.0199999996
 -8.996e-007,-0.0199999996
 -8.992e-007,           0
 -8.988e-007,           0
 -8.984e-007,           0
  -8.98e-007,-0.0399999991
 -8.976e-007,-0.0199999996
 -8.972e-007,-0.0199999996
 -8.968e-007,-0.0199999996
 -8.964e-007,-0.0199999996
  -8.96e-007,0.0199999996
 -8.956e-007,-0.0199999996
 -8.952e-007,           0
 -8.948e-007,-0.0199999996
 -8.944e-007,-0.0399999991
  -8.94e-007,           0
 -8.936e-007,           0
 -8.932e-007,           0
 -8.928e-007,-0.0199999996
 -8.924e-007,           0
  -8.92e-007,           0
 -8.916e-007,           0
 -8.912e-007,           0
 -8.908e-007,-0.0199999996
 -8.904e-007,-0.0199999996
   -8.9e-007,-0.0399999991
 -8.896e-007,           0
 -8.892e-007,           0
 -8.888e-007,-0.0199999996
 -8.884e-007,           0
  -8.88e-007,           0
 -8.876e-007,-0.0399999991
 -8.872e-007,-0.0199999996
 -8.868e-007,           0
 -8.864e-007,-0.0199999996
  -8.86e-007,-0.0199999996
 -8.856e-007,-0.0399999991
 -8.852e-007,-0.0199999996
 -8.848e-007,           0
 -8.844e-007,-0.0199999996
  -8.84e-007,-0.0199999996
 -8.836e-007,-0.0199999996
 -8.832e-007,-0.0199999996
 -8.828e-007,-0.0199999996
 -8.824e-007,-0.0599999987
  -8.82e-007,           0
 -8.816e-007,-0.0199999996
 -8.812e-007,-0.0199999996
 -8.808e-007,-0.0199999996
 -8.804e-007,-0.0399999991
   -8.8e-007,-0.0199999996
 -8.796e-007,-0.0199999996
 -8.792e-007,-0.0799999982
 -8.788e-007,-0.0199999996
 -8.784e-007,-0.0399999991
  -8.78e-007,-0.0199999996
 -8.776e-007,-0.0199999996
 -8.772e-007,-0.0399999991
 -8.768e-007,-0.0399999991
 -8.764e-007,-0.0399999991
  -8.76e-007,-0.0399999991
 -8.756e-007,-0.0199999996
 -8.752e-007,-0.0199999996
 -8.748e-007,-0.0199999996
 -8.744e-007,-0.0399999991
  -8.74e-007,           0
 -8.736e-007,-0.0399999991
 -8.732e-007,           0
 -8.728e-007,-0.0199999996
 -8.724e-007,-0.0199999996
  -8.72e-007,-0.0199999996
 -8.716e-007,           0
 -8.712e-007,-0.0199999996
 -8.708e-007,-0.0199999996
 -8.704e-007,-0.0199999996
   -8.7e-007,-0.0199999996
 -8.696e-007,           0
 -8.692e-007,-0.0199999996
 -8.688e-007,-0.0199999996
 -8.684e-007,           0
  -8.68e-007,           0
 -8.676e-007,0.0199999996
 -8.672e-007,-0.0399999991
 -8.668e-007,0.0199999996
 -8.664e-007,0.0199999996
  -8.66e-007,0.0199999996
 -8.656e-007,-0.0199999996
 -8.652e-007,           0
 -8.648e-007,           0
 -8.644e-007,           0
  -8.64e-007,           0
 -8.636e-007,-0.0399999991
 -8.632e-007,-0.0199999996
 -8.628e-007,           0
 -8.624e-007,-0.0199999996
  -8.62e-007,-0.0399999991
 -8.616e-007,-0.0199999996
 -8.612e-007,0.0199999996
 -8.608e-007,-0.0199999996
 -8.604e-007,-0.0199999996
   -8.6e-007,-0.0199999996
 -8.596e-007,-0.0199999996
 -8.592e-007,-0.0199999996
 -8.588e-007,-0.0199999996
 -8.584e-007,-0.0199999996
  -8.58e-007,           0
 -8.576e-007,           0
 -8.572e-007,-0.0399999991
 -8.568e-007,-0.0199999996
 -8.564e-007,           0
  -8.56e-007,-0.0199999996
 -8.556e-007,           0
 -8.552e-007,           0
 -8.548e-007,-0.0199999996
 -8.544e-007,-0.0199999996
  -8.54e-007,-0.0199999996
 -8.536e-007,-0.0199999996
 -8.532e-007,0.0199999996
 -8.528e-007,-0.0199999996
 -8.524e-007,-0.0199999996
  -8.52e-007,           0
 -8.516e-007,-0.0399999991
 -8.512e-007,-0.0399999991
 -8.508e-007,-0.0199999996
 -8.504e-007,0.0199999996
   -8.5e-007,-0.0399999991
 -8.496e-007,0.0199999996
 -8.492e-007,-0.0199999996
 -8.488e-007,           0
 -8.484e-007,-0.0199999996
  -8.48e-007,-0.0199999996
 -8.476e-007,           0
 -8.472e-007,-0.0199999996
 -8.468e-007,-0.0399999991
 -8.464e-007,-0.0199999996
  -8.46e-007,-0.0199999996
 -8.456e-007,           0
 -8.452e-007,0.0199999996
 -8.448e-007,           0
 -8.444e-007,           0
  -8.44e-007,-0.0199999996
 -8.436e-007,           0
 -8.432e-007,-0.0199999996
 -8.428e-007,-0.0199999996
 -8.424e-007,-0.0199999996
  -8.42e-007,-0.0399999991
 -8.416e-007,           0
 -8.412e-007,-0.0399999991
 -8.408e-007,-0.0399999991
 -8.404e-007,-0.0199999996
   -8.4e-007,           0
 -8.396e-007,-0.0199999996
 -8.392e-007,-0.0199999996
 -8.388e-007,0.0199999996
 -8.384e-007,           0
  -8.38e-007,-0.0199999996
 -8.376e-007,-0.0199999996
 -8.372e-007,-0.0199999996
 -8.368e-007,-0.0199999996
 -8.364e-007,-0.0199999996
  -8.36e-007,-0.0399999991
 -8.356e-007,           0
 -8.352e-007,           0
 -8.348e-007,-0.0199999996
 -8.344e-007,-0.0199999996
  -8.34e-007,           0
 -8.336e-007,-0.0399999991
 -8.332e-007,-0.0199999996
 -8.328e-007,           0
 -8.324e-007,-0.0399999991
  -8.32e-007,           0
 -8.316e-007,           0
 -8.312e-007,-0.0199999996
 -8.308e-007,-0.0199999996
 -8.304e-007,-0.0199999996
   -8.3e-007,-0.0399999991
 -8.296e-007,           0
 -8.292e-007,-0.0399999991
 -8.288e-007,0.0199999996
 -8.284e-007,           0
  -8.28e-007,-0.0399999991
 -8.276e-007,-0.0399999991
 -8.272e-007,-0.0199999996
 -8.268e-007,0.0199999996
 -8.264e-007,           0
  -8.26e-007,           0
 -8.256e-007,-0.0199999996
 -8.252e-007,-0.0199999996
 -8.248e-007,           0
 -8.244e-007,-0.0199999996
  -8.24e-007,-0.0399999991
 -8.236e-007,-0.0199999996
 -8.232e-007,           0
 -8.228e-007,-0.0199999996
 -8.224e-007,-0.0199999996
  -8.22e-007,           0
 -8.216e-007,           0
 -8.212e-007,           0
 -8.208e-007,           0
 -8.204e-007,0.0199999996
   -8.2e-007,-0.0199999996
 -8.196e-007,-0.0199999996
 -8.192e-007,0.0199999996
 -8.188e-007,-0.0199999996
 -8.184e-007,-0.0199999996
  -8.18e-007,           0
 -8.176e-007,-0.0399999991
 -8.172e-007,0.0199999996
 -8.168e-007,0.0399999991
 -8.164e-007,-0.0199999996
  -8.16e-007,           0
 -8.156e-007,-0.0199999996
 -8.152e-007,0.0199999996
 -8.148e-007,-0.0199999996
 -8.144e-007,-0.0199999996
  -8.14e-007,-0.0199999996
 -8.136e-007,           0
 -8.132e-007,-0.0199999996
 -8.128e-007,-0.0199999996
 -8.124e-007,           0
  -8.12e-007,           0
 -8.116e-007,-0.0399999991
 -8.112e-007,           0
 -8.108e-007,           0
 -8.104e-007,-0.0199999996
   -8.1e-007,-0.0199999996
 -8.096e-007,-0.0199999996
 -8.092e-007,-0.0399999991
 -8.088e-007,-0.0199999996
 -8.084e-007,-0.0199999996
  -8.08e-007,           0
 -8.076e-007,0.0199999996
 -8.072e-007,-0.0199999996
 -8.068e-007,-0.0199999996
 -8.064e-007,           0
  -8.06e-007,-0.0199999996
 -8.056e-007,-0.0199999996
 -8.052e-007,           0
 -8.048e-007,           0
 -8.044e-007,-0.0199999996
  -8.04e-007,           0
 -8.036e-007,-0.0399999991
 -8.032e-007,-0.0599999987
 -8.028e-007,-0.0199999996
 -8.024e-007,-0.0199999996
  -8.02e-007,-0.0199999996
 -8.016e-007,-0.0199999996
 -8.012e-007,           0
 -8.008e-007,-0.0199999996
 -8.004e-007,           0
     -8e-007,           0
 -7.996e-007,-0.0399999991
 -7.992e-007,           0
 -7.988e-007,-0.0199999996
 -7.984e-007,-0.0199999996
  -7.98e-007,           0
 -7.976e-007,           0
 -7.972e-007,-0.0199999996
 -7.968e-007,           0
 -7.964e-007,           0
  -7.96e-007,           0
 -7.956e-007,           0
 -7.952e-007,-0.0199999996
 -7.948e-007,           0
 -7.944e-007,-0.0199999996
  -7.94e-007,-0.0199999996
 -7.936e-007,0.0199999996
 -7.932e-007,-0.0399999991
 -7.928e-007,-0.0399999991
 -7.924e-007,           0
  -7.92e-007,           0
 -7.916e-007,-0.0399999991
 -7.912e-007,           0
 -7.908e-007,           0
 -7.904e-007,-0.0199999996
   -7.9e-007,-0.0399999991
 -7.896e-007,-0.0399999991
 -7.892e-007,-0.0199999996
 -7.888e-007,-0.0199999996
 -7.884e-007,           0
  -7.88e-007,-0.0199999996
 -7.876e-007,-0.0399999991
 -7.872e-007,-0.0199999996
 -7.868e-007,           0
 -7.864e-007,-0.0399999991
  -7.86e-007,-0.0199999996
 -7.856e-007,           0
 -7.852e-007,-0.0399999991
 -7.848e-007,           0
 -7.844e-007,           0
  -7.84e-007,-0.0399999991
 -7.836e-007,           0
 -7.832e-007,-0.0199999996
 -7.828e-007,           0
 -7.824e-007,0.0199999996
  -7.82e-007,-0.0199999996
 -7.816e-007,-0.0199999996
 -7.812e-007,           0
 -7.808e-007,-0.0199999996
 -7.804e-007,-0.0399999991
   -7.8e-007,-0.0399999991
 -7.796e-007,-0.0199999996
 -7.792e-007,           0
 -7.788e-007,-0.0399999991
 -7.784e-007,-0.0199999996
  -7.78e-007,-0.0399999991
 -7.776e-007,-0.0399999991
 -7.772e-007,-0.0399999991
 -7.768e-007,-0.0199999996
 -7.764e-007,-0.0199999996
  -7.76e-007,-0.0199999996
 -7.756e-007,           0
 -7.752e-007,-0.0199999996
 -7.748e-007,           0
 -7.744e-007,-0.0399999991
  -7.74e-007,-0.0199999996
 -7.736e-007,-0.0199999996
 -7.732e-007,-0.0399999991
 -7.728e-007,-0.0199999996
 -7.724e-007,-0.0199999996
  -7.72e-007,-0.0199999996
 -7.716e-007,-0.0399999991
 -7.712e-007,-0.0399999991
 -7.708e-007,0.0199999996
 -7.704e-007,-0.0199999996
   -7.7e-007,-0.0199999996
 -7.696e-007,-0.0399999991
 -7.692e-007,           0
 -7.688e-007,-0.0199999996
 -7.684e-007,-0.0199999996
  -7.68e-007,-0.0199999996
 -7.676e-007,-0.0199999996
 -7.672e-007,-0.0399999991
 -7.668e-007,-0.0199999996
 -7.664e-007,-0.0399999991
  -7.66e-007,-0.0199999996
 -7.656e-007,           0
 -7.652e-007,           0
 -7.648e-007,-0.0399999991
 -7.644e-007,-0.0199999996
  -7.64e-007,           0
 -7.636e-007,-0.0199999996
 -7.632e-007,-0.0199999996
 -7.628e-007,           0
 -7.624e-007,           0
  -7.62e-007,           0
 -7.616e-007,-0.0199999996
 -7.612e-007,-0.0199999996
 -7.608e-007,-0.0199999996
 -7.604e-007,           0
   -7.6e-007,-0.0199999996
 -7.596e-007,0.0199999996
 -7.592e-007,-0.0199999996
 -7.588e-007,-0.0399999991
 -7.584e-007,           0
  -7.58e-007,-0.0199999996
 -7.576e-007,           0
 -7.572e-007,           0
 -7.568e-007,-0.0199999996
 -7.564e-007,-0.0399999991
  -7.56e-007,           0
 -7.556e-007,-0.0399999991
 -7.552e-007,-0.0399999991
 -7.548e-007,-0.0199999996
 -7.544e-007,-0.0199999996
  -7.54e-007,-0.0199999996
 -7.536e-007,-0.0199999996
 -7.532e-007,-0.0199999996
 -7.528e-007,           0
 -7.524e-007,-0.0199999996
  -7.52e-007,           0
 -7.516e-007,-0.0199999996
 -7.512e-007,           0
 -7.508e-007,-0.0199999996
 -7.504e-007,-0.0399999991
   -7.5e-007,-0.0199999996
 -7.496e-007,           0
 -7.492e-007,0.0399999991
 -7.488e-007,           0
 -7.484e-007,-0.0199999996
  -7.48e-007,           0
 -7.476e-007,-0.0199999996
 -7.472e-007,-0.0199999996
 -7.468e-007,-0.0199999996
 -7.464e-007,-0.0199999996
  -7.46e-007,-0.0199999996
 -7.456e-007,-0.0199999996
 -7.452e-007,           0
 -7.448e-007,           0
 -7.444e-007,           0
  -7.44e-007,-0.0199999996
 -7.436e-007,-0.0199999996
 -7.432e-007,-0.0399999991
 -7.428e-007,           0
 -7.424e-007,           0
  -7.42e-007,0.0199999996
 -7.416e-007,-0.0199999996
 -7.412e-007,           0
 -7.408e-007,-0.0199999996
 -7.404e-007,           0
   -7.4e-007,-0.0399999991
 -7.396e-007,-0.0199999996
 -7.392e-007,-0.0399999991
 -7.388e-007,-0.0399999991
 -7.384e-007,-0.0599999987
  -7.38e-007,           0
 -7.376e-007,           0
 -7.372e-007,-0.0199999996
 -7.368e-007,-0.0199999996
 -7.364e-007,-0.0399999991
  -7.36e-007,-0.0199999996
 -7.356e-007,           0
 -7.352e-007,-0.0199999996
 -7.348e-007,-0.0399999991
 -7.344e-007,-0.0199999996
  -7.34e-007,-0.0199999996
 -7.336e-007,           0
 -7.332e-007,-0.0199999996
 -7.328e-007,-0.0199999996
 -7.324e-007,-0.0399999991
  -7.32e-007,-0.0199999996
 -7.316e-007,           0
 -7.312e-007,           0
 -7.308e-007,           0
 -7.304e-007,-0.0199999996
   -7.3e-007,-0.0399999991
 -7.296e-007,           0
 -7.292e-007,           0
 -7.288e-007,-0.0399999991
 -7.284e-007,-0.0199999996
  -7.28e-007,           0
 -7.276e-007,           0
 -7.272e-007,-0.0199999996
 -7.268e-007,-0.0199999996
 -7.264e-007,           0
  -7.26e-007,-0.0199999996
 -7.256e-007,-0.0199999996
 -7.252e-007,-0.0199999996
 -7.248e-007,-0.0399999991
 -7.244e-007,           0
  -7.24e-007,-0.0199999996
 -7.236e-007,-0.0199999996
 -7.232e-007,-0.0199999996
 -7.228e-007,-0.0199999996
 -7.224e-007,0.0199999996
  -7.22e-007,-0.0199999996
 -7.216e-007,0.0199999996
 -7.212e-007,           0
 -7.208e-007,           0
 -7.204e-007,-0.0199999996
   -7.2e-007,           0
 -7.196e-007,-0.0199999996
 -7.192e-007,-0.0199999996
 -7.188e-007,-0.0199999996
 -7.184e-007,0.0199999996
  -7.18e-007,-0.0199999996
 -7.176e-007,-0.0199999996
 -7.172e-007,           0
 -7.168e-007,           0
 -7.164e-007,           0
  -7.16e-007,-0.0199999996
 -7.156e-007,           0
 -7.152e-007,-0.0199999996
 -7.148e-007,0.0199999996
 -7.144e-007,           0
  -7.14e-007,           0
 -7.136e-007,           0
 -7.132e-007,-0.0199999996
 -7.128e-007,-0.0199999996
 -7.124e-007,-0.0399999991
  -7.12e-007,0.0199999996
 -7.116e-007,           0
 -7.112e-007,           0
 -7.108e-007,-0.0199999996
 -7.104e-007,           0
   -7.1e-007,           0
 -7.096e-007,-0.0399999991
 -7.092e-007,0.0199999996
 -7.088e-007,-0.0199999996
 -7.084e-007,-0.0199999996
  -7.08e-007,-0.0199999996
 -7.076e-007,-0.0199999996
 -7.072e-007,-0.0199999996
 -7.068e-007,-0.0399999991
 -7.064e-007,-0.0199999996
  -7.06e-007,0.0199999996
 -7.056e-007,           0
 -7.052e-007,-0.0199999996
 -7.048e-007,-0.0199999996
 -7.044e-007,           0
  -7.04e-007,           0
 -7.036e-007,-0.0399999991
 -7.032e-007,-0.0199999996
 -7.028e-007,0.0199999996
 -7.024e-007,-0.0399999991
  -7.02e-007,           0
 -7.016e-007,-0.0399999991
 -7.012e-007,-0.0199999996
 -7.008e-007,-0.0199999996
 -7.004e-007,-0.0199999996
     -7e-007,-0.0399999991
 -6.996e-007,-0.0399999991
 -6.992e-007,           0
 -6.988e-007,-0.0199999996
 -6.984e-007,           0
  -6.98e-007,0.0199999996
 -6.976e-007,           0
 -6.972e-007,           0
 -6.968e-007,           0
 -6.964e-007,-0.0199999996
  -6.96e-007,-0.0199999996
 -6.956e-007,-0.0199999996
 -6.952e-007,-0.0399999991
 -6.948e-007,-0.0199999996
 -6.944e-007,-0.0399999991
  -6.94e-007,-0.0199999996
 -6.936e-007,-0.0399999991
 -6.932e-007,-0.0399999991
 -6.928e-007,-0.0399999991
 -6.924e-007,-0.0199999996
  -6.92e-007,-0.0199999996
 -6.916e-007,           0
 -6.912e-007,-0.0399999991
 -6.908e-007,-0.0199999996
 -6.904e-007,-0.0399999991
   -6.9e-007,-0.0199999996
 -6.896e-007,-0.0199999996
 -6.892e-007,           0
 -6.888e-007,-0.0399999991
 -6.884e-007,0.0199999996
  -6.88e-007,-0.0399999991
 -6.876e-007,-0.0399999991
 -6.872e-007,-0.0399999991
 -6.868e-007,-0.0199999996
 -6.864e-007,-0.0199999996
  -6.86e-007,           0
 -6.856e-007,-0.0199999996
 -6.852e-007,           0
 -6.848e-007,-0.0399999991
 -6.844e-007,-0.0599999987
  -6.84e-007,-0.0199999996
 -6.836e-007,0.0199999996
 -6.832e-007,           0
 -6.828e-007,-0.0399999991
 -6.824e-007,-0.0399999991
  -6.82e-007,-0.0199999996
 -6.816e-007,-0.0399999991
 -6.812e-007,           0
 -6.808e-007,           0
 -6.804e-007,-0.0199999996
   -6.8e-007,-0.0199999996
 -6.796e-007,-0.0399999991
 -6.792e-007,0.0199999996
 -6.788e-007,-0.0399999991
 -6.784e-007,           0
